text_a	label
Dally Randriantefy ( Madagascar ) beat Jane Chi ( U.S. ) 6-3 6-1	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O
- Net Income ( loss ) $ 2,074 ( $ 3,422 )	O O O O O O O O O O O O
The United States said the coup leaders had taken no steps to restore democracy and indiscriminate killings continued .	O B-LOC I-LOC O O O O O O O O O O O O O O O O
His statement gave no venue or precise date for the meeting .	O O O O O O O O O O O O
------------------------	O
Lokomotiv Moscow 25 9 9 7 30 24 36	B-ORG I-ORG O O O O O O O
The first commodity to be traded on the PULPEX bourse will be pulp , but OM said trade would be extended to include products such as timber , recycled paper and other paper qualities .	O O O O O O O O B-ORG O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O
-DOCSTART-	O
Poll shows Clinton lead over Dole jumps to 15 pts .	O O B-PER O O B-PER O O O O O
Austrian composer and organist , he wrote nine symphonies on a huge scale and three grand masses in the romantic tradition .	B-MISC O O O O O O O O O O O O O O O O O O O O O
BABEL	B-ORG
None of the attackers has been caught .	O O O O O O O O
7 - Todd Martin ( U.S. ) beat Alex O'Brien ( U.S. ) 6-4 6-4	O O B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O
West Ham 3 1 1 1 3 4 4	B-ORG I-ORG O O O O O O O
OFK Kikinda 1 Radnicki ( N ) 0	B-ORG I-ORG O B-ORG I-ORG I-ORG I-ORG O
Maturity Balance Coupon List	O O O O
On Wednesday , the leu 's official rate was 3,161 to the dollar .	O O O O O O O O O O O O O O
" They want to discuss in public , at their protest meetings , " Filipovic said . "	O O O O O O O O O O O O O O B-PER O O O
Jones has a knee injury while Wilson is suffering from a viral infection .	B-PER O O O O O B-PER O O O O O O O
SOCCER - WALES BEAT SAN MARINO 4-0 IN UNDER-21 MATCH .	O O B-LOC O B-LOC I-LOC O O O O O
MEXICO CITY 1996-08-25	B-LOC I-LOC O
" It does show how easily we should be able to bounce back over 10 percent again , " he added , saying : " We continue to feel very relaxed about our general view that we would average 10 percent profit margins over the cycle . "	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2010 60M - 100M	O O O O
3. Silke Renk ( Germany ) 60.66	O B-PER I-PER O B-LOC O O
Arsenal 3 2 0 1 4 2 6	B-ORG O O O O O O O
Most Spaniards back talks with Basque rebels--poll .	O O O O O B-MISC O O
Servette 9 2 3 4 10 12 9	B-ORG O O O O O O O
TUESDAY , AUGUST 27TH SCHEDULE	O O O O O
Partizan beat Benetton 97-94 ( halftime 39-32 ) .	B-ORG O B-ORG O O O O O O
The Zastava works in the central town of Kragujevac is the backbone of Serbia 's defence industry , supplying the army with a whole range of weapons .	O B-ORG O O O O O O B-LOC O O O O B-LOC O O O O O O O O O O O O O O
Results of Portuguese first	O O B-MISC O
Chester 1 Cambridge 1	B-ORG O B-ORG O
( Russia ) and Handrik Dreekmann ( Germany ) 6-3 7-6 ( 7-5 )	O B-LOC O O B-PER I-PER O B-LOC O O O O O O
" Although , if we did get someone that was seen as looking for a dollar depreciation , it would probably hurt capital flows to the United States , " said Widness , adding that could hurt U.S. stocks and , to a lesser degree , bonds .	O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O O O B-PER O O O O O B-LOC O O O O O O O O O O
Like Prescott , Jack Berry , trainer of Mind Games , had gone into Thursday 's race in search of a first group one success after many years around the top of his profession .	O B-PER O B-PER I-PER O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O
Bond prices were weaker and the franc was quoted at 3.4210 per mark for the first time since August 13 as worries about the government 's autumn budget and a weak U.S. currency lifted the mark and squeezed French investments .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O B-MISC O O
Kong Open squash tournament on Tuesday ( prefix denotes seeding ) :	B-MISC I-MISC O O O O O O O O O O
EL PAIS	B-ORG I-ORG
RKC Waalwijk 2 0 1 1 4 5 1	B-ORG I-ORG O O O O O O O
Gencor swells profit despite setbacks .	B-ORG O O O O O
Nobody should try and exaggerate it by calling it a bomb because it was just a molotov cocktail , Utomo said .	O O O O O O O O O O O O O O O O O O O B-PER O O
He performed in summer stock and soap operas before being plucked as an almost unknown to play the lead in " Superman " and three sequels .	O O O O O O O O O O O O O O O O O O O O O B-PER O O O O O
Standings ( tabulate under games played , won , drawn , lost ,	O O O O O O O O O O O O O
Qualifier vs. Andrei Olhovskiy ( Russia )	O O B-PER I-PER O B-LOC O
BOSTON 1996-08-29	B-LOC O
Playing Sunday :	O O O
Khouribga 3 Mohammedia 0	B-ORG O B-ORG O
Swede Kenneth Eriksson kept Subaru in the hunt for the manufacturers ' title with fifth place in spite of a gearbox problem that nearly forced him off the road close to the end of the event .	B-MISC B-PER I-PER O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Collingwood 21 8 0 13 2103 2091 100.6 32	B-ORG O O O O O O O O
Everton 's Duncan Ferguson , who scored twice against Manchester United on Wednesday , was picked on Thursday for the Scottish squad after a 20-month exile .	B-ORG O B-PER I-PER O O O O O B-ORG I-ORG O O O O O O O O O B-MISC O O O O O O
- Government considering measures for better road discipline .	O O O O O O O O O
3. Gert Jan Van Doorn ( Netherlands ) Honda	O B-PER I-PER I-PER I-PER O B-LOC O B-ORG
Bill Berkrot	B-PER I-PER
Ethiopia 1 Uganda 1	B-LOC O B-LOC O
Public Service , Labour and Social Welfare Minister Florence Chitauro told state radio her ministry had already begun recruiting other people to replace the strikers , sub-contracting some of the work to private firms .	B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O
-- Moscow Newsroom +7095 941 8520	O B-ORG I-ORG O O O
Middlesbrough 3 0 2 1 4 5 2	B-ORG O O O O O O O
-- Sydney Newsroom 61-2 9373-1800	O B-ORG I-ORG O O
The strike , called by the main opposition Bangladesh Nationalist Party ( BNP ) , to denounce the deaths of four students killed by police over the last few days , coincided with a visit to the area by Hasina .	O O O O O O O O B-ORG I-ORG I-ORG O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER O
-DOCSTART-	O
American Olympic champion Gail Devers clocked a swift 10.84 seconds on her way to victory in the women 's 100 metres , the second fastest time of the season and 0.10 seconds faster than her winning time in Atlanta .	B-MISC I-MISC O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O
INDICATORS - Spain - updated August 29 .	O O B-LOC O O O O O
SOCCER - ENGLISH PREMIER LEAGUE RESULT / STANDINGS .	O O B-MISC O O O O O O
Zelesnik 0 Rudar 1	B-ORG O B-ORG O
Imports 10,663 10,725 43,430 40,989	O O O O O
9. Raymond Russell 229,360	O B-PER I-PER O
Bill Berkrot	B-PER I-PER
Ipswich 3 1 1 1 6 4 4	B-ORG O O O O O O O
-- Paris Newsroom +33 1 42 21 53 81	O B-ORG I-ORG O O O O O O
--- Patricia Lezama , Mexico City newroom ( 525 ) 728 9554	O B-PER I-PER O B-LOC I-LOC O O O O O O
Borussia Dortmund 3 Freiburg 1	B-ORG I-ORG O B-ORG O
SAN FRANCISCO 55 73 .430 15	B-ORG I-ORG O O O O
Bosnian Prime Minister Hasan Muratovic arrived in Ankara on Tuesday for an official visit where he is due to discuss Turkey 's aid to the former Yugoslav republic .	B-MISC O O B-PER I-PER O O B-LOC O O O O O O O O O O O O B-LOC O O O O O B-MISC O O
Tretschok 77th ) Freiburg 1 ( Decheiver 51st penalty ) .	B-PER O O B-ORG O O B-PER O O O O
The anti-graft body was discussing the case with the Thai government , especially the suspect 's status , it said .	O O O O O O O O O B-MISC O O O O O O O O O O O
GOLF - MICKELSON WINS FOURTH TITLE OF YEAR IN AKRON .	O O B-PER O O O O O O B-LOC O
Despite a mood of compromise in the region after some of the worst fighting of the war , Lebed may be just finding out that concluding a long-term settlement , somewhere between rebel demands for independence and Moscow 's insistence that Chechnya remain part of Russia , will be no easy matter .	O O O O O O O O O O O O O O O O O O B-PER O O O O O O O O O O O O O O O O O O B-LOC O O O B-LOC O O O B-LOC O O O O O O O
Gore said .	B-PER O O
Volume was 19,560 contracts .	O O O O O
Strikers - Kubilay Turkyilmaz ( Grasshoppers ) , Adrian Knup ( Galatasaray ) , Christophe Bonvin ( Sion ) , Stephane Chapuisat ( Borussia Dortmund ) .	O O B-PER I-PER O B-ORG O O B-PER I-PER O B-ORG O O B-PER I-PER O B-ORG O O B-PER I-PER O B-ORG I-ORG O O
+5 Sigeki Maruyama ( Japan ) through 17	O B-PER I-PER O B-LOC O O O
There will be no Palestinian state without Jerusalem .	O O O O B-MISC O O B-LOC O
12. Craig MacLean ( Britain ) 1:05.735	O B-PER I-PER O B-LOC O O
Eight of the ten sectoral indices rose , with the banking index rising the most , up 14.4 points to 1,294.5 .	O O O O O O O O O O O O O O O O O O O O O O
Daewoo Dacom Communications ( Poland ) Ltd , which was set up with an initial investment of $ 1.0 million , is expected to have sales of $ 60 million by the year 2000 , a Daewoo statement said on Thursday ..	B-ORG I-ORG I-ORG O B-LOC O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O
SV Ried 5 1 1 3 6 5 4	B-ORG I-ORG O O O O O O O
6. Maicel Malone ( U.S. ) 50.51	O B-PER I-PER O B-LOC O O
Even though more than 40 million copies of Windows 95 have been sold , making it the fastest-selling new software ever , it would have been impossible for any product to live up to the unprecedented hype of the Aug. 24 , 1995 launch , when stores around the world opened at midnight to greet long lines of customers .	O O O O O O O O B-MISC I-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
LONDON 1996-08-25	B-LOC O
BELGRADE 1996-08-29	B-LOC O
for , against , points ) :	O O O O O O O
" These charges are the interpretation of the church , " Garang said on Tuesday . "	O O O O O O O O O O O B-PER O O O O O
Juventus have won the European Cup twice .	B-ORG O O O B-MISC I-MISC O O
AUGUST 1996 CDU / CSU SPD FDP Greens PDS	O O B-ORG I-ORG I-ORG B-ORG B-ORG B-ORG B-ORG
LONDON 1996-08-28	B-LOC O
Silver ended up one cent $ 5.24 .	O O O O O O O O
Poland - Krzysztof Warzycha ( 46th minute ) , Marcin Mieciel	B-LOC O B-PER I-PER O O O O O B-PER I-PER
An aid agency said six Roman Catholic missionaries , including three Australian nuns , were freed by rebels in southern Sudan on Wednesday after being held for nearly two weeks .	O O O O O B-MISC I-MISC O O O O B-MISC O O O O O O O O B-LOC O O O O O O O O O O
Clydebank 1 Stirling 0	B-ORG O B-ORG O
Michael Stich ( Germany ) beat Tommy Haas ( Germany ) 6-3 1-6 6-1 7-5	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O O
-DOCSTART-	O
Greek conservative New democracy party picked Bold / Ogilvy and Mather advertising companies for its pre-election campaign and Spot Thomson to help party president Miltiadis Evert on communication strategy , it said in a statement .	B-MISC O B-ORG I-ORG O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O B-PER I-PER O O O O B-PER I-PER O O O O O O O O O O
We 've had substantial production difficulties at a number of our operations .	O O O O O O O O O O O O O
Scotland manager Craig Brown said on Thursday : " I 've watched Duncan Ferguson in action twice recently and he 's bang in form .	B-LOC O B-PER I-PER O O O O O O O O B-PER I-PER O O O O O O O O O O O
O.J. Simpson said on Thursday he was financially broken by his defence against murder charges but he was hopeful new evidence to support him would be available for a civil trial next month .	B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The two party leaders had also agreed to meet U.S. Assistant Secretary for Near Eastern Affairs Robert Pelletreau in September " to solidify the cease-fire and to pursue reconciliation " , Davies said .	O O O O O O O O O B-LOC O O O B-MISC I-MISC O B-PER I-PER O O O O O O O O O O O O O B-PER O O
Garlic pills do n't lower cholesterol , study finds .	O O O O O O O O O O
Magnus Gustafsson ( Sweden ) beat Carlos Costa ( Spain ) 7-5 4-6 7-6 ( 7-4 ) 6-3	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O O O O O
Boardman , 28 , did not contest the Olympic pursuit because of its proximity to the Tour de France in which he led the French GAN team .	B-PER O O O O O O O B-MISC O O O O O O O B-MISC I-MISC I-MISC O O O O O B-MISC B-ORG O O
Alexei Markov ( Russia ) 4:19.762 beat Mariano Friedick ( U.S. )	B-PER I-PER O B-LOC O O O B-PER I-PER O B-LOC O
Zhemchuzhina Sochi 25 8 4 13 26 38 28	B-ORG I-ORG O O O O O O O
Evelyn Leopold	B-PER I-PER
5 ) 6-1	O O O
TEXAS AT KANSAS CITY	B-ORG O B-LOC I-LOC
TORONTO 1996-08-21	B-LOC O
Grobbelaar now plays for English second division leaders Plymouth Argyle after years in the top flight with Liverpool and Southampton .	B-PER O O O B-MISC O O O B-ORG I-ORG O O O O O O O B-ORG O B-ORG O
Wales - John Hartson ( 12th , 56th and 83rd minutes ) , Scott Young ( 24th )	B-LOC O B-PER I-PER O O O O O O O O O B-PER I-PER O O O
" I 'd already had three local breeders have a look at them and sent photos and videos of the birds to the eastern states for authentication -- they said they 're nice birds , " Drew told reporters outside court .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER O O O O O
The chairman of British-based components and engineering group T&N Plc said on Thursday the firm remained confident about the general prospects for its operating margins despite pressure from unsettled markets .	O O O B-MISC O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O
That 's the truth . "	O O O O O O
7 - Todd Martin ( U.S. ) beat 9 - Cedric Pioline ( France ) 2-6 6-2	O O B-PER I-PER O B-LOC O O O O B-PER I-PER O B-LOC O O O
Extras ( b-4 lb-5 nb-16 ) 25	O O O O O O O
Hekmatyar , once Rabbani 's main rival , made a peace pact with him and rejoined the government as prime minister in June .	B-PER O O B-PER O O O O O O O O O O O O O O O O O O O O
12 - Todd Martin ( U.S. ) vs. Younnes El Aynaoui ( Morocco )	O O B-PER I-PER O B-LOC O O B-PER I-PER I-PER O B-LOC O
RUGBY LEAGUE - AUSTRALIAN RUGBY LEAGUE RESULTS / STANDINGS .	B-MISC I-MISC O B-MISC O O O O O O
1996-08-27	O
-DOCSTART-	O
Germany 1 0 0 1 1 6 0	B-LOC O O O O O O O
Globo quoted Pessina 's lawyer as saying he had already been imprisoned in Italy and , when freed , travelled to Brazil .	B-ORG O B-PER O O O O O O O O O O B-LOC O O O O O O O B-LOC O
15-6 15-12	O O
WATER REVENUE BONDS	O O O
JACKSONVILLE , Fla. 1996-08-28	B-LOC O B-LOC O
CHICAGO 1996-08-26	B-LOC O
Zicot , 45 , is a specialist in tackling vehicle theft .	B-PER O O O O O O O O O O O
3 - Wayne Ferreira ( South Africa ) beat 7 - Todd Martin ( U.S. )	O O B-PER I-PER O B-LOC I-LOC O O O O B-PER I-PER O B-LOC O
8-238 9-242	O O
The Chinese language daily HONG KONG ECONOMIC TIMES said the Legal Department had been indecisive in its handling of the judge 's case .	O B-MISC O O B-ORG I-ORG I-ORG I-ORG O O B-ORG I-ORG O O O O O O O O O O O O
The White Sox have lost six of their last eight games .	O B-ORG I-ORG O O O O O O O O O
Chemlon Humenne 4 1 1 2 1 2 4	B-ORG I-ORG O O O O O O O
LIMA , Peru 1996-08-21	B-LOC O B-LOC O
Standings ( tabulate under played , won , drawn , lost , goals	O O O O O O O O O O O O O
TENNIS - TUESDAY 'S RESULTS FROM U.S. OPEN .	O O O O O O B-MISC I-MISC O
Dividend payable N / A	O O O O O
-DOCSTART-	O
GAK 6 1 3 2 8 10 6	B-ORG O O O O O O O
Bordeaux 0 Auxerre 0 .	B-ORG O B-ORG O O
I knew I would score even if he fielded it cleanly , he could n't throw me out . "	O O O O O O O O O O O O O O O O O O O O
On Sunday voters in Hungary also cast ballots for municipal councils but these will be invalidated following the cancellation of local elections by the OSCE on Tuesday .	O O O O B-LOC O O O O O O O O O O O O O O O O O O O B-ORG O O O
